"Time (s) Run #1","Force (N) Run #1","Acceleration - x (m/s²) Run #1","Acceleration - y (m/s²) Run #1","Acceleration - z (m/s²) Run #1","Acceleration - resultant (m/s²) Run #1","Angular Velocity - x (rad/s) Run #1","Angular Velocity - y (rad/s) Run #1","Angular Velocity - z (rad/s) Run #1"
86.050,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
86.100,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
86.150,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
86.200,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
86.250,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
86.300,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
86.350,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
86.400,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
86.450,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
86.500,0.04,9.8,0.0,0.0,9.8,0.0,0.0,-6.1E-4
86.550,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
86.600,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
86.650,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
86.700,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
86.750,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
86.800,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
86.850,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
86.900,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
86.950,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
87.000,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
87.050,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
87.100,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
87.150,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
87.200,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
87.250,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
87.300,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
87.350,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
87.400,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
87.450,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
87.500,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
87.550,0.03,9.8,0.0,0.0,9.8,0.0,0.0,6.1E-4
87.600,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
87.650,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
87.700,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
87.750,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
87.800,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
87.850,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
87.900,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
87.950,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
88.000,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
88.050,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
88.100,0.02,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
88.150,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
88.200,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
88.250,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
88.300,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
88.350,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
88.400,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
88.450,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
88.500,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
88.550,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
88.600,0.02,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
88.650,0.02,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
88.700,0.02,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
88.750,0.02,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
88.800,0.02,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
88.850,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
88.900,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
88.950,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
89.000,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
89.050,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
89.100,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
89.150,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
89.200,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
89.250,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
89.300,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
89.350,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
89.400,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
89.450,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
89.500,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
89.550,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
89.600,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
89.650,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
89.700,0.04,9.8,0.0,0.0,9.8,0.0,0.0,-6.1E-4
89.750,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
89.800,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
89.850,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
89.900,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
89.950,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
90.000,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
90.050,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
90.100,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
90.150,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
90.200,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
90.250,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
90.300,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
90.350,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
90.400,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
90.450,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
90.500,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
90.550,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
90.600,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
90.650,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
90.700,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
90.750,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
90.800,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
90.850,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
90.900,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
90.950,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
91.000,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
91.050,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
91.100,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
91.150,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
91.200,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
91.250,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
91.300,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
91.350,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
91.400,0.05,9.8,0.0,0.0,9.8,0.0,0.0,-6.1E-4
91.450,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
91.500,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
91.550,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
91.600,0.05,9.8,0.0,0.0,9.8,0.0,0.0,-6.1E-4
91.650,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
91.700,0.05,9.8,0.0,0.0,9.8,0.0,0.0,6.1E-4
91.750,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
91.800,0.04,9.8,0.0,0.0,9.8,0.0,0.0,6.1E-4
91.850,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
91.900,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
91.950,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
92.000,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
92.050,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
92.100,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
92.150,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
92.200,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
92.250,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
92.300,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
92.350,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
92.400,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
92.450,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
92.500,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
92.550,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
92.600,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
92.650,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
92.700,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
92.750,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
92.800,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
92.850,0.05,9.7,-0.1,0.0,9.7,0.0,0.0,6.1E-4
92.900,0.05,9.9,-0.1,0.0,9.9,0.0,0.0,-6.1E-4
92.950,0.04,9.9,0.0,0.0,9.9,0.0,0.0,0.0
93.000,0.05,9.8,-0.1,0.1,9.8,0.0,0.0,0.0
93.050,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
93.100,0.05,9.8,0.0,0.0,9.8,0.0,0.0,6.1E-4
93.150,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
93.200,0.05,9.8,0.0,0.0,9.8,0.0,0.0,0.0
93.250,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
93.300,0.06,9.8,-0.1,0.1,9.8,0.0,0.0,-6.1E-4
93.350,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
93.400,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
93.450,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
93.500,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
93.550,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
93.600,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
93.650,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
93.700,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
93.750,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
93.800,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
93.850,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
93.900,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
93.950,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
94.000,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
94.050,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
94.100,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
94.150,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
94.200,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
94.250,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
94.300,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
94.350,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
94.400,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
94.450,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
94.500,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
94.550,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
94.600,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
94.650,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
94.700,0.05,9.8,0.0,0.0,9.8,0.0,0.0,-6.1E-4
94.750,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
94.800,0.03,9.8,0.0,0.0,9.8,0.0,0.0,6.1E-4
94.850,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
94.900,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
94.950,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
95.000,0.04,9.8,-0.1,0.0,9.8,-1.2E-4,0.0,6.1E-4
95.050,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
95.100,0.04,9.8,1.9E-4,0.0,9.8,0.0,0.0,6.1E-4
95.150,0.05,9.8,0.0,0.1,9.8,0.0,0.0,0.0
95.200,0.03,9.8,-0.3,-0.1,9.8,0.0,0.0,0.0
95.250,0.04,9.9,0.3,0.0,9.9,0.0,0.0,0.0
95.300,0.05,9.8,-0.3,0.1,9.8,0.0,0.0,0.0
95.350,0.04,9.8,0.1,0.0,9.8,0.0,0.0,0.0
95.400,0.05,9.8,-0.1,-0.1,9.8,0.0,0.0,0.0
95.450,0.04,9.8,-0.1,0.1,9.8,0.0,0.0,0.0
95.500,0.05,9.8,-0.2,0.0,9.8,0.0,0.0,0.0
95.550,0.04,9.8,0.2,0.0,9.8,0.0,0.0,0.0
95.600,0.04,9.8,-0.3,0.0,9.8,0.0,0.0,0.0
95.650,0.05,9.8,0.1,0.0,9.8,0.0,0.0,0.0
95.700,0.04,9.8,-0.1,-0.1,9.8,0.0,0.0,0.0
95.750,0.03,9.9,0.0,0.1,9.9,0.0,0.0,0.0
95.800,0.04,9.8,-0.2,0.0,9.8,0.0,0.0,0.0
95.850,0.04,9.8,0.1,-0.1,9.8,0.0,0.0,0.0
95.900,0.04,9.8,-0.2,0.0,9.8,0.0,0.0,0.0
95.950,0.06,,,,,,,
